Date,Open,High,Low,Close,Adj Close,Volume
,,,,,,256691400
,,,,,,259788200
,,,,,,359893100
,,,,,,376047700
,,,,,,424016600
,,,,,,248118500
,,,,,,196803600
,,,,,,230869100
,,,,,,284881100
,,,,,,225894200
,,,,,,251520500
,,,,,,213639300
,,,,,,229717600
,,,,,,289283400
,,,,,,224771400
,,,,,,168268100
,,,,,,204640800
,,,,,,205809100
,,,,,,229205900
,,,,,,218302000
,,,,,,191442300
,,,,,,236455100
,,,,,,242462500
,,,,,,289414300
,,,,,,301683900
,,,,,,226729300
,,,,,,197476300
,,,,,,185994900
,,,,,,161796600
,,,,,,152546100
,,,,,,169960000
,,,,,,187630100
,,,,,,181745900
,,,,,,188861400
,,,,,,241605700
,,,,,,472098200
,,,,,,285235300
,,,,,,240387700
,,,,,,327083400
,,,,,,336489300
,,,,,,262932600
,,,,,,224914200
,,,,,,202867000
,,,,,,197987300
,,,,,,222091800
,,,,,,161445200
,,,,,,155486800
,,,,,,161112700
,,,,,,217402500
,,,,,,260562400
,,,,,,171049200
,,,,,,277820200
,,,,,,209379800
,,,,,,130840500
,,,,,,205097900
,,,,,,222087600
,,,,,,223944000
,,,,,,210172200
,,,,,,232502900
,,,,,,221513600
,,,,,,260010800
,,,,,,186947600
,,,,,,189381500
,,,,,,217103600
,,,,,,340117400
,,,,,,469898100
,,,,,,265442100
,,,,,,209904800
,,,,,,158409300
,,,,,,195178200
,,,,,,171017700
,,,,,,181295800
,,,,,,159374600
,,,,,,136159800
,,,,,,148131900
,,,,,,172092900
,,,,,,197852200
,,,,,,168093100
,,,,,,178499300
,,,,,,222826100
,,,,,,209069700
,,,,,,210586600
,,,,,,177825200
,,,,,,177062900
,,,,,,138003600
,,,,,,154051100
,,,,,,126737800
,,,,,,134936200
,,,,,,109902800
,,,,,,121106300
,,,,,,111387500
,,,,,,119445200
,,,,,,107846200
,,,,,,149822400
,,,,,,195190800
,,,,,,183708700
,,,,,,185846500
,,,,,,196721000
,,,,,,261494800
,,,,,,311256400
,,,,,,243285700
,,,,,,242783800
,,,,,,198256800
,,,,,,230158600
,,,,,,299959100
,,,,,,300113800
,,,,,,419063400
,,,,,,357718900
,,,,,,214178300
,,,,,,320091100
,,,,,,261753800
,,,,,,251511400
,,,,,,281612800
,,,,,,655514300
,,,,,,406670600
,,,,,,324121000
,,,,,,402341100
,,,,,,573599600
,,,,,,526854300
,,,,,,469693000
,,,,,,551935300
,,,,,,404345900
,,,,,,554824900
,,,,,,384769000
,,,,,,495248600
,,,,,,396043900
,,,,,,495130300
,,,,,,440556900
,,,,,,387292500
,,,,,,548415000
,,,,,,562202200
,,,,,,418857600
,,,,,,397514600
,,,,,,302192800
,,,,,,408533300
,,,,,,487744600
,,,,,,409522400
,,,,,,414939000
,,,,,,264484500
,,,,,,349670300
,,,,,,314113800
,,,,,,329768600
,,,,,,273813400
,,,,,,280955500
,,,,,,306134500
,,,,,,294744100
,,,,,,463521800
,,,,,,351316700
,,,,,,290631600
,,,,,,302423800
,,,,,,292975200
,,,,,,429203600
,,,,,,392317800
,,,,,,360564400
,,,,,,308823200
,,,,,,224959000
,,,,,,74443600
,,,,,,230941900
,,,,,,287180600
,,,,,,334670000
,,,,,,272842500
,,,,,,260948800
,,,,,,296285500
,,,,,,300874000
,,,,,,234511900
,,,,,,260154300
,,,,,,260293600
,,,,,,222939500
,,,,,,273376600
,,,,,,323465100
,,,,,,214354000
,,,,,,200480000
,,,,,,211185100
,,,,,,158757900
,,,,,,67833500
,,,,,,77081200
,,,,,,171500000
,,,,,,241900400
,,,,,,151885300
,,,,,,186503800
,,,,,,295402100
,,,,,,322327600
,,,,,,188262200
,,,,,,168375200
,,,,,,136711400
,,,,,,154429100
,,,,,,199599400
,,,,,,255416000
,,,,,,457908500
,,,,,,261906400
,,,,,,229978700
,,,,,,272317500
,,,,,,352382100
,,,,,,190942500
,,,,,,173059600
,,,,,,154509600
,,,,,,215351500
,,,,,,148182300
,,,,,,162869700
,,,,,,139561800
,,,,,,149827300
,,,,,,202105400
,,,,,,187311600
,,,,,,171802400
,,,,,,178752700
,,,,,,212265200
,,,,,,168743400
,,,,,,204297100
,,,,,,152244400
,,,,,,169559600
,,,,,,171194800
,,,,,,230701100
,,,,,,187579000
,,,,,,196745500
,,,,,,201776400
,,,,,,208263300
,,,,,,157467100
,,,,,,176664600
,,,,,,192732400
,,,,,,181085100
,,,,,,185350900
,,,,,,176724800
,,,,,,252786800
,,,,,,174574400
,,,,,,211064700
,,,,,,211593200
,,,,,,192114300
,,,,,,150292100
,,,,,,199311000
,,,,,,196661500
,,,,,,199009300
,,,,,,125045200
,,,,,,173896800
,,,,,,166599300
,,,,,,160153000
,,,,,,161654500
,,,,,,154063000
,,,,,,123218200
,,,,,,125699000
,,,,,,142520000
,,,,,,147343000
,,,,,,203091700
,,,,,,159060300
,,,,,,164516100
,,,,,,134145200
,,,,,,113907500
,,,,,,132689200
,,,,,,97309100
,,,,,,113655500
,,,,,,103220600
,,,,,,148361500
,,,,,,124373900
,,,,,,116616500
,,,,,,117671400
,,,,,,234691800
,,,,,,236289200
,,,,,,135191000
,,,,,,120172500
,,,,,,113964200
,,,,,,114527700
,,,,,,124622400
,,,,,,99379000
,,,,,,152339600
,,,,,,99563800
,,,,,,118384700
,,,,,,132944000
,,,,,,116991000
,,,,,,101164700
,,,,,,152370400
,,,,,,148992900
,,,,,,111956600
,,,,,,91891800
,,,,,,114710400
,,,,,,93105600
,,,,,,97146000
,,,,,,101986500
,,,,,,74499600
,,,,,,159231800
,,,,,,161605500
,,,,,,121888200
,,,,,,114133600
,,,,,,113124900
,,,,,,114055900
,,,,,,141299900
,,,,,,137658500
,,,,,,158179000
,,,,,,232913100
,,,,,,169241100
,,,,,,172155900
,,,,,,131205900
,,,,,,140771400
,,,,,,134937600
,,,,,,128701300
,,,,,,142853200
,,,,,,106920100
,,,,,,180464200
,,,,,,158728500
,,,,,,176633100
,,,,,,121381400
,,,,,,147361900
,,,,,,109846100
,,,,,,141904000
,,,,,,108556000
,,,,,,103544700
,,,,,,92619800
,,,,,,124672100
,,,,,,115399200
,,,,,,143982300
,,,,,,85756300
,,,,,,111318900
,,,,,,120875300
,,,,,,86811900
,,,,,,121396800
,,,,,,98392700
,,,,,,150538500
,,,,,,183881600
,,,,,,218695400
,,,,,,218526000
,,,,,,131740700
,,,,,,109590600
,,,,,,108327800
,,,,,,90888700
,,,,,,95539500
,,,,,,117401200
,,,,,,105634200
,,,,,,98560000
,,,,,,98952700
,,,,,,105795900
,,,,,,85404200
,,,,,,96838700
,,,,,,75073600
,,,,,,88835600
,,,,,,111267800
,,,,,,109995200
,,,,,,76454000
,,,,,,131095300
,,,,,,107788100
,,,,,,103317900
,,,,,,85507800
,,,,,,104018600
,,,,,,101732400
,,,,,,81088700
,,,,,,75999700
,,,,,,112295400
,,,,,,113425200
,,,,,,77834400
,,,,,,117257000
,,,,,,91062300
,,,,,,73488800
,,,,,,93657200
,,,,,,78761900
,,,,,,202771800
,,,,,,122783500
,,,,,,87240300
,,,,,,80502800
,,,,,,106617700
,,,,,,188505800
,,,,,,202643000
,,,,,,150395700
,,,,,,109428900
,,,,,,89188400
,,,,,,148390900
,,,,,,137720100
,,,,,,111309800
,,,,,,84361200
,,,,,,86346400
,,,,,,134896300
,,,,,,131177900
,,,,,,138327000
,,,,,,105783300
,,,,,,151271400
,,,,,,116417000
,,,,,,109552800
,,,,,,73318000
,,,,,,72006200
,,,,,,87005100
,,,,,,93877700
,,,,,,93389100
,,,,,,107856700
,,,,,,235557700
,,,,,,285259800
,,,,,,298431700
,,,,,,197848000
,,,,,,105196700
,,,,,,121084600
,,,,,,189137900
,,,,,,204596700
,,,,,,142567600
,,,,,,179381300
,,,,,,169745800
,,,,,,130635400
,,,,,,121882600
,,,,,,96200300
,,,,,,73774400
,,,,,,132213900
,,,,,,100298800
,,,,,,110967500
,,,,,,90932800
,,,,,,85810200
,,,,,,121301600
,,,,,,99128400
,,,,,,93580200
,,,,,,135581600
,,,,,,101666600
,,,,,,118724200
,,,,,,79609600
,,,,,,71613500
,,,,,,73814300
,,,,,,106214500
,,,,,,116440800
,,,,,,178815000
,,,,,,112179900
,,,,,,206721200
,,,,,,178689700
,,,,,,172599700
,,,,,,171195500
,,,,,,122417400
,,,,,,107443700
,,,,,,123947600
,,,,,,104864900
,,,,,,88246200
,,,,,,97209700
,,,,,,152192600
,,,,,,152976600
,,,,,,87378900
,,,,,,86381400
,,,,,,125222300
,,,,,,161141400
,,,,,,111301400
,,,,,,103021100
,,,,,,88102700
,,,,,,123432400
,,,,,,150476200
,,,,,,138040000
,,,,,,119282800
,,,,,,111902700
,,,,,,115557400
,,,,,,148614900
,,,,,,151473000
,,,,,,108223500
,,,,,,148516900
,,,,,,182501900
,,,,,,153038200
,,,,,,152038600
,,,,,,220441900
,,,,,,266424900
,,,,,,466777500
,,,,,,430642100
,,,,,,293375600
,,,,,,311488100
,,,,,,187469100
,,,,,,174585600
,,,,,,153832000
,,,,,,189413000
,,,,,,212576700
,,,,,,119567700
,,,,,,158221700
,,,,,,92590400
,,,,,,137586400
,,,,,,163867200
,,,,,,135934400
,,,,,,109099200
,,,,,,105706300
,,,,,,103867400
,,,,,,97640900
,,,,,,143773700
,,,,,,115141600
,,,,,,166281500
,,,,,,126865200
,,,,,,137523400
,,,,,,141636600
,,,,,,93013200
,,,,,,91510300
,,,,,,224905100
,,,,,,107472400
,,,,,,230064800
,,,,,,149054500
,,,,,,101425100
,,,,,,104080900
,,,,,,123375700
,,,,,,111727000
,,,,,,112739200
,,,,,,85527400
,,,,,,139861400
,,,,,,114104900
,,,,,,150607800
,,,,,,149445100
,,,,,,135571100
,,,,,,160218800
,,,,,,135186100
,,,,,,131827500
,,,,,,107664900
,,,,,,150786300
,,,,,,171126900
,,,,,,111754300
,,,,,,157125500
,,,,,,143247300
,,,,,,83545700
,,,,,,83256600
,,,,,,76552700
,,,,,,101019100
,,,,,,94196200
,,,,,,187636400
,,,,,,141731100
,,,,,,184581600
,,,,,,245597800
,,,,,,198356200
,,,,,,199238900
,,,,,,119767200
,,,,,,177335900
,,,,,,189600600
,,,,,,139710200
,,,,,,135615900
,,,,,,113585500
,,,,,,180954900
,,,,,,220775800
,,,,,,321465200
,,,,,,419004600
,,,,,,246076600
,,,,,,212226700
,,,,,,163594900
,,,,,,149928100
,,,,,,189840700
,,,,,,190708700
,,,,,,195669600
,,,,,,256431700
,,,,,,320728800
,,,,,,305972800
,,,,,,188559700
,,,,,,262001600
,,,,,,212663500
,,,,,,166570600
,,,,,,203903700
,,,,,,219118200
,,,,,,172137000
,,,,,,162526700
,,,,,,189576100
,,,,,,221735500
,,,,,,250192600
,,,,,,213657500
,,,,,,194089000
,,,,,,136439800
,,,,,,150740100
,,,,,,146268500
,,,,,,195919500
,,,,,,218213800
,,,,,,196155400
,,,,,,194122600
,,,,,,179315500
,,,,,,192114300
,,,,,,178569300
,,,,,,137485600
,,,,,,146237000
,,,,,,283336200
,,,,,,184863000
,,,,,,255724000
,,,,,,173460700
,,,,,,153808900
,,,,,,163639000
,,,,,,184536100
,,,,,,108330600
,,,,,,140719600
,,,,,,297731000
,,,,,,203011900
,,,,,,206216500
,,,,,,259964600
,,,,,,256119500
,,,,,,268737700
,,,,,,296417800
,,,,,,161329700
,,,,,,133347200
,,,,,,105137900
,,,,,,146192900
,,,,,,129996300
,,,,,,160951700
,,,,,,112052500
,,,,,,107013900
,,,,,,104413400
,,,,,,105093800
,,,,,,72274300
,,,,,,111224400
,,,,,,75782000
,,,,,,112980000
,,,,,,155013600
,,,,,,133730100
,,,,,,88717300
,,,,,,79607500
,,,,,,105660100
,,,,,,84924000
,,,,,,106676500
,,,,,,96057500
,,,,,,103510400
,,,,,,150641400
,,,,,,149216900
,,,,,,116626300
,,,,,,137097800
,,,,,,95822300
,,,,,,105196700
,,,,,,174259400
,,,,,,103856900
,,,,,,130197200
,,,,,,85639400
,,,,,,131637800
,,,,,,109643800
,,,,,,96885600
,,,,,,97195000
,,,,,,102037600
,,,,,,107342200
,,,,,,163025800
,,,,,,158619300
,,,,,,164669400
,,,,,,167018600
,,,,,,146322400
,,,,,,196529200
,,,,,,162372000
,,,,,,120708700
,,,,,,258760600
,,,,,,117411000
,,,,,,168347900
,,,,,,112035700
,,,,,,108825500
,,,,,,125491800
,,,,,,167717200
,,,,,,102099900
,,,,,,164600800
,,,,,,106938300
,,,,,,139636000
,,,,,,157523100
,,,,,,108824100
,,,,,,230548500
,,,,,,273252700
,,,,,,308196000
,,,,,,180406100
,,,,,,137865000
,,,,,,93194500
,,,,,,98115500
,,,,,,98232400
,,,,,,99750700
,,,,,,137762800
,,,,,,107627800
,,,,,,105972300
,,,,,,108482500
,,,,,,127087100
,,,,,,160622000
,,,,,,90313300
,,,,,,70439600
,,,,,,95886000
,,,,,,96056800
,,,,,,90321000
,,,,,,198961700
,,,,,,100901500
,,,,,,164412500
,,,,,,119862400
,,,,,,123622800
,,,,,,96210800
,,,,,,98268800
,,,,,,129861900
,,,,,,103431300
,,,,,,59396400
,,,,,,111446300
,,,,,,125464500
,,,,,,115437700
,,,,,,115709300
,,,,,,85523200
,,,,,,112120400
,,,,,,97863500
,,,,,,80483900
,,,,,,73537800
,,,,,,65627800
,,,,,,109953900
,,,,,,87752000
,,,,,,104328000
,,,,,,80507700
,,,,,,96732300
,,,,,,96402600
,,,,,,64088500
,,,,,,66480400
,,,,,,55789300
,,,,,,62454000
,,,,,,43981000
,,,,,,40784800
,,,,,,39373600
,,,,,,48377000
,,,,,,111284600
,,,,,,77270200
,,,,,,63879900
,,,,,,75107200
,,,,,,77982800
,,,,,,112140000
,,,,,,111027000
,,,,,,75647600
,,,,,,74195100
,,,,,,77210000
,,,,,,470249500
,,,,,,283903200
,,,,,,191197300
,,,,,,188600300
,,,,,,143670800
,,,,,,136717000
,,,,,,126718900
,,,,,,71256500
,,,,,,148014300
,,,,,,94311700
,,,,,,106658300
,,,,,,64738800
,,,,,,98449400
,,,,,,80460100
,,,,,,121255400
,,,,,,95260200
,,,,,,120686300
,,,,,,232137500
,,,,,,91893200
,,,,,,77604100
,,,,,,71043700
,,,,,,120289400
,,,,,,132645800
,,,,,,204014300
,,,,,,218138900
,,,,,,167963600
,,,,,,124975200
,,,,,,95004700
,,,,,,100768500
,,,,,,114034200
,,,,,,150647700
,,,,,,125197100
,,,,,,113316700
,,,,,,136530800
,,,,,,89079200
,,,,,,113326500
,,,,,,126884800
,,,,,,117770100
,,,,,,108989300
,,,,,,180270300
,,,,,,290502800
,,,,,,164855600
,,,,,,188303500
,,,,,,102350500
,,,,,,81480700
,,,,,,93249100
,,,,,,101178000
,,,,,,112227500
,,,,,,77338800
,,,,,,88225200
,,,,,,82351500
,,,,,,68504800
,,,,,,104665400
,,,,,,115021200
,,,,,,120682800
,,,,,,100634800
,,,,,,93361800
,,,,,,94383800
,,,,,,99736700
,,,,,,106409800
,,,,,,86555000
,,,,,,75450200
,,,,,,113401400
,,,,,,152474700
,,,,,,104844600
,,,,,,175166600
,,,,,,188452600
,,,,,,66636500
,,,,,,84700000
,,,,,,89053300
,,,,,,90239800
,,,,,,251586300
,,,,,,110678400
,,,,,,78337000
,,,,,,97312600
,,,,,,83992300
,,,,,,70033600
,,,,,,51186800
,,,,,,70522900
,,,,,,84000000
,,,,,,80500000
,,,,,,81529000
,,,,,,112443800
,,,,,,113083600
,,,,,,83694100
,,,,,,65292500
,,,,,,84492100
,,,,,,95900000
,,,,,,80481800
,,,,,,73556000
,,,,,,55640200
,,,,,,50899800
,,,,,,104438600
,,,,,,138670700
,,,,,,84695800
,,,,,,78312500
,,,,,,115485300
,,,,,,132446300
,,,,,,83430900
,,,,,,68772200
,,,,,,108488800
,,,,,,82368300
,,,,,,83642300
,,,,,,99799000
,,,,,,127647800
,,,,,,153755000
,,,,,,160161400
,,,,,,123345600
,,,,,,97645800
,,,,,,139939800
,,,,,,109951800
,,,,,,84953400
,,,,,,73574900
,,,,,,88136300
,,,,,,80738700
,,,,,,108828300
,,,,,,88763500
,,,,,,111156500
,,,,,,99915900
,,,,,,122408300
,,,,,,110668600
,,,,,,112902300
,,,,,,97909700
,,,,,,107633400
,,,,,,121116800
,,,,,,143163300
,,,,,,204786400
,,,,,,235335100
,,,,,,131633600
,,,,,,129182200
,,,,,,147451500
,,,,,,119145600
,,,,,,164831100
,,,,,,148508500
,,,,,,158146100
,,,,,,153209000
,,,,,,159884900
,,,,,,183127000
,,,,,,217851900
,,,,,,301147700
,,,,,,285958400
,,,,,,270645900
,,,,,,219664200
,,,,,,185492300
,,,,,,132244000
,,,,,,115136000
,,,,,,124687500
,,,,,,110515300
,,,,,,212858800
,,,,,,193972100
,,,,,,133828800
,,,,,,164208800
,,,,,,156566900
,,,,,,217836500
,,,,,,160369300
,,,,,,101317300
,,,,,,104480600
,,,,,,130646600
,,,,,,85931300
,,,,,,109734800
,,,,,,127424500
,,,,,,87644200
,,,,,,104039600
,,,,,,141203300
,,,,,,116958100
,,,,,,110140100
,,,,,,133681100
,,,,,,104454700
,,,,,,174628300
,,,,,,205965200
,,,,,,193938500
,,,,,,151494000
,,,,,,242120200
,,,,,,136569300
,,,,,,203219100
,,,,,,158124400
,,,,,,107409400
,,,,,,162771700
,,,,,,136910200
,,,,,,167274800
,,,,,,308419300
,,,,,,196617400
,,,,,,203145600
,,,,,,133864500
,,,,,,110628700
,,,,,,151421900
,,,,,,155571500
,,,,,,106546300
,,,,,,143341800
,,,,,,171511200
,,,,,,220400600
,,,,,,276014900
,,,,,,137317600
,,,,,,155311100
,,,,,,125534500
,,,,,,107606800
,,,,,,114076200
,,,,,,123666200
,,,,,,80710700
,,,,,,96375300
,,,,,,132947500
,,,,,,81837700
,,,,,,110346600
,,,,,,75557300
,,,,,,67568900
,,,,,,100110500
,,,,,,139671000
,,,,,,186188100
,,,,,,163446500
,,,,,,108226300
,,,,,,107702700
,,,,,,87302600
,,,,,,119975100
,,,,,,92984500
,,,,,,111995100
,,,,,,102255300
,,,,,,107067800
,,,,,,63690200
,,,,,,86603300
,,,,,,93963800
,,,,,,101484600
,,,,,,96795300
,,,,,,94763900
,,,,,,89302500
,,,,,,70899500
,,,,,,76186600
,,,,,,94089100
,,,,,,74248300
,,,,,,75266800
,,,,,,84732200
,,,,,,101721900
,,,,,,64050000
,,,,,,105369600
,,,,,,58882600
,,,,,,84303800
,,,,,,65737000
,,,,,,50589700
,,,,,,67349800
,,,,,,66269000
,,,,,,57165500
,,,,,,53994500
,,,,,,44915500
,,,,,,75555200
,,,,,,65005500
,,,,,,67817400
,,,,,,79573200
,,,,,,98506100
,,,,,,64549100
,,,,,,53771200
,,,,,,53146800
,,,,,,56505400
,,,,,,60724300
,,,,,,69197800
,,,,,,65434600
,,,,,,103493600
,,,,,,76515600
,,,,,,136909500
,,,,,,239578500
,,,,,,80996300
,,,,,,74927300
,,,,,,94835300
,,,,,,97920900
,,,,,,67511500
,,,,,,46699100
,,,,,,71649900
,,,,,,62353200
,,,,,,79055900
,,,,,,101972500
,,,,,,221053700
,,,,,,157825500
,,,,,,129304000
,,,,,,115099600
,,,,,,376530000
,,,,,,236138000
,,,,,,133951300
,,,,,,151398800
,,,,,,120825600
,,,,,,142006900
,,,,,,103768000
,,,,,,136895500
,,,,,,150096800
,,,,,,238002800
,,,,,,170817500
,,,,,,107928100
,,,,,,202281100
,,,,,,202559700
,,,,,,199630200
,,,,,,129114300
,,,,,,104729800
,,,,,,101820600
,,,,,,172713800
,,,,,,354711000
,,,,,,289929500
,,,,,,206371900
,,,,,,225309000
,,,,,,204165500
,,,,,,161010500
,,,,,,155967700
,,,,,,107622200
,,,,,,148935500
,,,,,,151782400
,,,,,,163865100
,,,,,,152059600
,,,,,,182759500
,,,,,,149587900
,,,,,,208639900
,,,,,,143245200
,,,,,,160324500
,,,,,,149384200
,,,,,,222431300
,,,,,,174153700
,,,,,,153584200
,,,,,,214911200
,,,,,,262696700
,,,,,,256382000
,,,,,,238632800
,,,,,,208679800
,,,,,,257746300
,,,,,,241632300
,,,,,,269037300
,,,,,,226444400
,,,,,,134017100
,,,,,,101680600
,,,,,,126536200
,,,,,,152749800
,,,,,,106847300
,,,,,,97637400
,,,,,,132498100
,,,,,,115029600
,,,,,,124313000
,,,,,,120176000
,,,,,,83300000
,,,,,,99886500
,,,,,,88156600
,,,,,,119084000
,,,,,,140224000
,,,,,,179305000
,,,,,,183073100
,,,,,,157776500
,,,,,,173717600
,,,,,,146224400
,,,,,,124057500
,,,,,,82126800
,,,,,,95127200
,,,,,,132357400
,,,,,,122918600
,,,,,,130246900
,,,,,,139248900
,,,,,,97053600
,,,,,,100363900
,,,,,,94941700
,,,,,,86879100
,,,,,,147816200
,,,,,,108845100
,,,,,,73395000
,,,,,,86393300
,,,,,,83813800
,,,,,,110103000
,,,,,,90351100
,,,,,,89735800
,,,,,,81587800
,,,,,,71117900
,,,,,,76095600
,,,,,,69134100
,,,,,,50749300
,,,,,,70709100
,,,,,,105375200
,,,,,,100023000
,,,,,,60428200
,,,,,,121095800
,,,,,,104732600
,,,,,,94851400
,,,,,,127989400
,,,,,,117330500
,,,,,,107010400
,,,,,,77856800
,,,,,,75315100
,,,,,,73406200
,,,,,,63175000
,,,,,,109215400
,,,,,,99367800
,,,,,,121993900
,,,,,,141283100
,,,,,,219328200
,,,,,,101658200
,,,,,,100984100
,,,,,,94785600
,,,,,,115581900
,,,,,,96125400
,,,,,,83039600
,,,,,,86230200
,,,,,,75525800
,,,,,,72611700
,,,,,,61176500
,,,,,,55410600
,,,,,,48734700
,,,,,,69708100
,,,,,,85042300
,,,,,,64335600
,,,,,,63633500
,,,,,,110690300
,,,,,,153346200
,,,,,,203179900
,,,,,,141330700
,,,,,,105032200
,,,,,,109335100
,,,,,,106752100
,,,,,,66854200
,,,,,,50701700
,,,,,,75674900
,,,,,,84580300
,,,,,,91973000
,,,,,,84093800
,,,,,,97799100
,,,,,,82416600
,,,,,,121999500
,,,,,,125995800
,,,,,,178058300
,,,,,,149590000
,,,,,,150118500
,,,,,,99507800
,,,,,,93375800
,,,,,,81718700
,,,,,,84142100
,,,,,,142897300
,,,,,,159941600
,,,,,,129697400
,,,,,,144125800
,,,,,,148522500
,,,,,,133777700
,,,,,,135898700
,,,,,,156998100
,,,,,,106070300
,,,,,,92681400
,,,,,,148501500
,,,,,,159498500
,,,,,,209649300
,,,,,,127589000
,,,,,,136520300
,,,,,,115003700
,,,,,,108125500
,,,,,,137442900
,,,,,,97259400
,,,,,,119156100
,,,,,,186021500
,,,,,,136682700
,,,,,,176786400
,,,,,,139631800
,,,,,,164081400
,,,,,,254608200
,,,,,,127500800
,,,,,,90324500
,,,,,,149843400
,,,,,,132283900
,,,,,,93729300
,,,,,,198412200
,,,,,,264036500
,,,,,,232478400
,,,,,,128950500
,,,,,,133237300
,,,,,,119292600
,,,,,,197477700
,,,,,,316723400
,,,,,,205829400
,,,,,,160688500
,,,,,,93250500
,,,,,,68206600
,,,,,,157644900
,,,,,,133332500
,,,,,,130216100
,,,,,,128674700
,,,,,,97829900
,,,,,,91070000
,,,,,,139267100
,,,,,,261159500
,,,,,,294303100
,,,,,,196760200
,,,,,,157621100
,,,,,,148086400
,,,,,,121786000
,,,,,,156314900
,,,,,,252394800
,,,,,,189401800
,,,,,,156421300
,,,,,,112342300
,,,,,,120422400
,,,,,,149067100
,,,,,,43938300
,,,,,,75609100
,,,,,,113780100
,,,,,,88569600
,,,,,,164873100
,,,,,,140129500
,,,,,,88241300
,,,,,,148583400
,,,,,,121039100
,,,,,,114676800
,,,,,,101901100
,,,,,,150286500
,,,,,,87626700
,,,,,,183551900
,,,,,,219193100
,,,,,,172701200
,,,,,,113419600
,,,,,,118230700
,,,,,,115386600
,,,,,,215377400
,,,,,,365213100
,,,,,,302006600
,,,,,,196379400
,,,,,,142789500
,,,,,,104288800
,,,,,,79833600
,,,,,,134871100
,,,,,,119279300
,,,,,,143336900
,,,,,,148426600
,,,,,,176145200
,,,,,,158289600
,,,,,,129372600
,,,,,,152263300
,,,,,,118801900
,,,,,,88818800
,,,,,,97936300
,,,,,,108945900
,,,,,,119075600
,,,,,,111795600
,,,,,,82663700
,,,,,,93144800
,,,,,,125374900
,,,,,,146837600
,,,,,,80628800
,,,,,,138112100
,,,,,,145688900
,,,,,,159608400
,,,,,,115062500
,,,,,,117118400
,,,,,,97870500
,,,,,,118559000
,,,,,,116477900
,,,,,,101387300
,,,,,,75968900
,,,,,,160990200
,,,,,,151549300
,,,,,,131693800
,,,,,,77165200
,,,,,,95813900
,,,,,,98776300
,,,,,,125283900
,,,,,,73573500
,,,,,,82809300
,,,,,,110709900
,,,,,,97433000
,,,,,,132379800
,,,,,,90804000
,,,,,,89611900
,,,,,,95923800
,,,,,,75207300
,,,,,,76653500
,,,,,,93982000
,,,,,,82091100
,,,,,,59653300
,,,,,,79380000
,,,,,,76442800
,,,,,,236264000
,,,,,,166574800
,,,,,,152318600
,,,,,,107480100
,,,,,,166059600
,,,,,,242412800
,,,,,,96209400
,,,,,,191024400
,,,,,,160081600
,,,,,,172884600
,,,,,,126727300
,,,,,,105457100
,,,,,,90325200
,,,,,,124160400
,,,,,,120938300
,,,,,,118149500
,,,,,,99621900
,,,,,,83713000
,,,,,,79237200
,,,,,,111779500
,,,,,,185403400
,,,,,,150801000
,,,,,,106976100
,,,,,,112894600
,,,,,,114005500
,,,,,,110759600
,,,,,,88255300
,,,,,,69041700
,,,,,,96536300
,,,,,,82644100
,,,,,,88379900
,,,,,,96075700
,,,,,,93088100
,,,,,,73182200
,,,,,,72647400
,,,,,,104233500
,,,,,,101133900
,,,,,,112538300
,,,,,,71528100
,,,,,,66306800
,,,,,,71458100
,,,,,,67966500
,,,,,,64853600
,,,,,,48756400
,,,,,,77735000
,,,,,,89327700
,,,,,,120279600
,,,,,,120186500
,,,,,,78540700
,,,,,,91931000
,,,,,,84311500
,,,,,,144629100
,,,,,,97763400
,,,,,,117466300
,,,,,,60232200
,,,,,,68506200
,,,,,,74534600
,,,,,,88146100
,,,,,,70351400
,,,,,,81573100
,,,,,,69890800
,,,,,,60479300
,,,,,,54134500
,,,,,,49747600
,,,,,,54719700
,,,,,,67180400
,,,,,,51949100
,,,,,,92348900
,,,,,,147984200
,,,,,,57373400
,,,,,,50038100
,,,,,,62014400
,,,,,,77355600
,,,,,,80739400
,,,,,,51562700
,,,,,,68695900
,,,,,,79713900
,,,,,,83714400
,,,,,,74714500
,,,,,,63944300
,,,,,,66716300
,,,,,,91108500
,,,,,,220485300
,,,,,,189093100
,,,,,,122573500
,,,,,,90576500
,,,,,,127629600
,,,,,,89672100
,,,,,,83969900
,,,,,,61051900
,,,,,,55682900
,,,,,,82741400
,,,,,,106047200
,,,,,,76902000
,,,,,,59914400
,,,,,,68074300
,,,,,,82982200
,,,,,,86258200
,,,,,,59091900
,,,,,,89881400
,,,,,,85171800
,,,,,,185798900
,,,,,,224674100
,,,,,,101012800
,,,,,,74708900
,,,,,,135926700
,,,,,,99845200
,,,,,,114215500
,,,,,,101135300
,,,,,,174825700
,,,,,,190526700
,,,,,,91086100
,,,,,,79239300
,,,,,,59305400
,,,,,,57010100
,,,,,,65039100
,,,,,,88470900
,,,,,,72296000
,,,,,,80688300
,,,,,,64717100
,,,,,,78073100
,,,,,,72729300
,,,,,,75431300
,,,,,,69650700
,,,,,,66934700
,,,,,,65474500
,,,,,,80018400
,,,,,,62775300
,,,,,,63398300
,,,,,,72635500
,,,,,,99526700
,,,,,,133515900
,,,,,,78430800
,,,,,,96191200
,,,,,,84448000
,,,,,,137610200
,,,,,,158951800
,,,,,,88540900
,,,,,,68924100
,,,,,,68722500
